active,angle,s0,s1,s2,s3,s4,line_position
True,12.998,408,540,2060,2032,0,0.13412698412698412
True,13.465,260,448,2028,2028,0,0.2225020990764064
True,13.796,220,504,2032,2000,92,0.28258887876025524
True,13.683,80,612,1988,1988,176,0.35283528352835286
True,13.475,0,620,1936,1996,240,0.38731218697829717
True,13.216,0,500,1896,1956,172,0.3978779840848807
True,12.818,0,220,1780,1868,0,0.4260599793174767
True,12.208,0,344,1504,1836,32,0.4187298170075351
True,11.589,0,448,1296,1832,88,0.425764192139738
True,10.951,0,504,1416,1892,172,0.4347389558232932
True,10.34,4,484,1860,1980,140,0.39748201438848924
True,9.719,68,572,2016,2048,292,0.4132302405498282
True,9.044,136,616,2060,2088,328,0.4080914687774846
True,8.319,88,768,1984,2104,300,0.36636136552872606
True,8.546,12,840,1964,2112,268,0.3473520249221184
True,8.88,0,880,1932,2092,308,0.35072908672294706
True,9.594,0,776,1924,2112,308,0.38125000000000003
True,10.5,0,664,1936,2092,288,0.4024096385542168
True,11.621,0,512,1912,2092,200,0.4198473282442748
True,12.789,0,412,1864,2072,20,0.38919413919413925
True,13.557,0,376,1860,2080,0,0.39481000926784054
True,13.963,0,356,1812,2052,0,0.4018957345971564
True,13.828,0,408,1776,2052,0,0.3881019830028329
True,13.629,0,492,1800,2060,0,0.3602941176470589
True,13.011,0,520,1804,2080,0,0.3542234332425068
True,12.447,0,520,1836,2088,0,0.35283528352835286
True,11.651,0,396,1828,2072,0,0.39013035381750466
True,10.956,0,428,1828,2084,0,0.3815668202764977
True,10.238,0,400,1812,2060,0,0.38857677902621723
True,9.483,140,460,1804,2076,0,0.2982142857142857
True,9.025,172,436,1896,2084,0,0.2842197035745423
True,9.241,116,368,1896,2112,0,0.3365983971504897
True,9.701,0,312,1940,2088,28,0.4194139194139194
True,10.112,0,372,1932,2112,52,0.41271262309758283
True,11.142,0,440,1940,2088,60,0.39045936395759717
True,11.885,0,444,1940,2092,4,0.3696428571428571
True,12.684,0,472,1932,2084,0,0.3591800356506239
True,13.239,0,504,1940,2088,0,0.34951456310679613
True,13.64,0,596,1932,2084,0,0.3226366001734606
True,13.764,0,648,1932,2080,0,0.3072961373390558
True,13.597,0,648,1932,2080,0,0.3072961373390558
True,13.235,0,648,1964,2084,140,0.3548387096774194
True,12.754,0,640,1988,2076,40,0.31956155143338955
True,12.058,0,668,2012,2080,0,0.29663865546218493
True,11.401,0,636,2044,2080,88,0.3341584158415842
True,10.822,0,612,2080,2080,168,0.3651821862348177
True,10.279,0,676,2096,2068,220,0.3620553359683794
True,9.726,264,836,2112,2080,192,0.2431476569407604
True,9.27,224,836,2104,2104,288,0.314697926059513
True,9.552,28,808,2112,2112,252,0.33874709976798145
True,10.144,0,744,2120,2120,108,0.31264728986645723
True,10.753,0,696,2116,2116,156,0.3406766325727773
True,11.334,0,568,2120,2088,28,0.3280599500416321
True,12.248,0,568,2120,2088,0,0.3182579564489113
True,13.036,0,476,2116,2088,0,0.34444444444444444
True,13.796,0,440,2088,2060,0,0.35309503051438534
True,14.038,0,376,2088,2060,0,0.372236958443855
True,14.158,0,256,2060,2088,68,0.44007155635062606
True,14.001,0,308,2060,2060,120,0.43799472295514513
True,13.563,0,484,2076,2076,172,0.40266222961730447
True,13.096,0,448,2052,2080,164,0.4131534569983136
True,12.415,0,336,2024,2084,148,0.4451219512195122
True,11.747,108,356,1948,2068,108,0.4229249011857708
True,11.05,480,580,1828,2068,128,0.17641764176417643
True,10.368,612,552,1776,2052,136,0.12320143884892083
True,9.507,312,468,1800,2044,208,0.3607594936708861
True,9.338,44,684,1896,2048,268,0.3838983050847458
True,9.569,4,740,1948,2036,456,0.4260263361735089
True,10.049,0,792,1940,2032,468,0.4159021406727829
True,10.522,144,824,1968,2060,504,0.40920502092050204
True,10.998,8,784,1984,2044,504,0.4261922785768357
True,11.62,52,784,2000,2060,436,0.4029968454258675
True,12.338,84,784,2032,2060,308,0.3556105610561056
True,13.214,104,684,2044,2076,176,0.33654688869412797
True,14.017,0,648,2024,2084,84,0.33140495867768593
True,14.515,0,624,2060,2060,0,0.30269814502529513
True,14.67,0,532,2044,2076,0,0.33190025795356837
True,14.639,0,516,2052,2052,0,0.33246753246753247
True,14.163,0,528,2056,2056,0,0.3293103448275862
True,13.599,0,732,2076,2048,92,0.30315278900565884
True,12.732,0,792,2100,2040,252,0.3379629629629629
True,11.916,24,768,2104,2076,440,0.40438397581254715
True,11.156,0,800,2112,2084,456,0.4027879677182685
True,10.218,120,796,2104,2104,412,0.3833063209076175
True,9.655,200,768,2076,2104,360,0.3673469387755102
True,9.445,228,744,2084,2084,388,0.37830446672743845
True,9.642,168,812,2088,2088,460,0.38944723618090454
True,9.793,96,812,2084,2084,460,0.3955696202531645
True,10.456,80,792,2092,2092,472,0.4063962558502339
True,11.233,80,760,2112,2080,336,0.3687600644122383
True,12.027,0,680,2080,2080,336,0.4003091190108192
True,12.876,0,680,2080,2080,244,0.37136113296616846
True,13.814,0,660,2088,2088,144,0.344578313253012
True,14.475,0,692,2084,2052,128,0.3260694108151735
True,14.738,0,684,2092,2060,60,0.3055555555555556
True,14.733,0,752,2088,2088,16,0.27669902912621364
True,14.532,0,768,2112,2076,4,0.26532258064516123
True,14.117,64,804,2112,2084,32,0.24635332252836306
True,13.436,0,776,2148,2088,260,0.3474962063732929
True,12.715,0,808,2144,2084,352,0.3674832962138085
True,11.752,20,856,2140,2080,340,0.3493253373313343
True,10.885,44,952,2164,2104,348,0.3264094955489615
True,10.334,0,1048,2180,2112,408,0.32707028531663185
True,9.96,0,1140,2168,2080,412,0.3041379310344828
True,10.092,0,1232,2200,2104,380,0.2758620689655172
True,10.628,0,1244,2176,2084,356,0.26484641638225265
True,11.302,0,1316,2176,2088,168,0.19276270006958945
True,12.191,0,1328,2192,2072,0,0.13304721030042918
True,13.098,0,1316,2176,2056,0,0.13338139870223503
True,13.865,0,1340,2168,2048,0,0.12742980561555078
True,14.261,0,1364,2172,2012,0,0.11679884643114637
True,14.593,0,1368,2176,2020,0,0.11718188353702373
True,14.643,0,1368,2176,1988,0,0.11207519884309473
True,14.435,0,1424,2168,1988,0,0.10107526881720431
True,14.144,76,1456,2192,1976,0,0.06456140350877193
True,13.582,52,1516,2176,1984,0,0.06354748603351958
True,13.066,20,1588,2172,1984,0,0.06176266481609994
True,12.338,0,1616,2172,1992,0,0.06505190311418685
True,11.676,0,1668,2176,1960,0,0.05031013094417641
True,11.063,0,1672,2168,1916,48,0.058580289455547906
True,10.476,0,1740,2176,1932,304,0.13003901170351104
True,9.923,0,1740,2172,1952,380,0.15566944266495839
True,10.021,0,1724,2180,1968,320,0.14276485788113696
True,10.343,0,1708,2208,1968,248,0.1232876712328767
True,10.994,92,1648,2192,1984,124,0.0716845878136201
True,11.864,100,1624,2204,1964,100,0.06190823015294974
True,12.922,108,1556,2176,1960,0,0.03241379310344829
True,14.08,32,1524,2160,1952,0,0.06422018348623848
True,14.909,80,1504,2176,1936,0,0.047752808988764044
True,15.693,0,1444,2148,1940,0,0.08966015907447578
True,15.854,0,1488,2172,1932,0,0.07939914163090127
True,15.804,0,1556,2176,1932,0,0.06638418079096042
True,15.361,0,1576,2176,1952,0,0.06591865357643761
True,14.722,0,1580,2196,1976,0,0.06884561891515993
True,13.902,0,1548,2168,1976,0,0.0751932536893886
True,12.962,0,1544,2204,2012,0,0.08125
True,11.973,0,1608,2216,2036,0,0.07303754266211603
True,11.065,36,1608,2224,2068,132,0.11073369565217389
True,10.248,176,1520,2196,2072,208,0.11640211640211637
True,9.442,36,1520,2192,2072,180,0.1443298969072165
True,9.3,0,1492,2200,2080,248,0.18006644518272424
True,9.561,0,1500,2200,2052,188,0.15622895622895627
True,10.27,0,1488,2204,2056,256,0.17988007994670221
True,11.292,0,1468,2208,2056,132,0.14529331514324695
True,12.475,0,1436,2200,2052,32,0.1188811188811189
True,13.702,0,1408,2176,2024,0,0.10984308131241084
True,14.7,0,1400,2176,2028,0,0.11206281227694502
True,15.828,0,1396,2172,2024,0,0.11230329041487838
True,16.364,0,1372,2172,1992,0,0.11199421965317916
True,16.585,0,1332,2148,1996,0,0.12125639152666179
True,16.472,0,1372,2140,1992,0,0.11264534883720927
True,16.035,0,1336,2148,2024,0,0.12490922294843865
True,15.305,0,1264,2168,2020,0,0.13866471019809246
True,14.538,0,1264,2172,2012,0,0.13729809104258445
True,13.611,0,1260,2172,2044,0,0.1431701972242513
True,12.678,0,1256,2172,2044,0,0.1440058479532164
True,11.92,0,1200,2168,2080,0,0.16152716593245225
True,11.236,0,1208,2176,2056,248,0.2362869198312236
True,10.544,0,1200,2192,2072,396,0.2839590443686007
True,9.984,0,1148,2176,2080,476,0.32040816326530613
True,10.01,0,1012,2180,2076,480,0.3521224773834377
True,10.07,0,868,2168,2108,424,0.37500000000000006
True,10.457,32,836,2164,2096,360,0.35960960960960964
True,11.141,32,868,2172,2112,264,0.3229954614220878
True,12.051,0,848,2144,2084,144,0.29195402298850576
True,13.095,0,812,2140,2080,16,0.2575277337559429
True,13.886,0,720,2140,2080,0,0.27530364372469635
True,14.643,0,652,2116,2056,0,0.29104477611940294
True,15.018,0,536,2088,2060,0,0.32536293766011953
True,15.09,0,440,2084,2056,0,0.35283842794759823
True,14.95,0,384,2080,2048,0,0.36879432624113473
True,14.317,0,460,2088,2060,0,0.34722222222222227
True,13.715,0,644,2112,2052,0,0.2928452579034942
True,12.923,0,668,2112,2052,0,0.2864238410596026
True,12.166,0,516,2080,2080,0,0.33447390932420873
True,11.338,0,448,2080,2080,672,0.5636363636363636
True,10.558,0,612,2080,2080,736,0.5337690631808277
True,9.846,0,736,2080,2140,328,0.3898561695685087
True,9.656,256,636,2052,2140,448,0.4440263405456256
True,9.661,284,608,2004,2132,448,0.4566074950690336
True,9.898,116,564,1956,2144,372,0.45756780402449687
True,10.132,0,532,1904,2120,252,0.435108153078203
True,10.602,0,536,1908,2120,188,0.41245791245791247
True,11.283,0,600,1900,2108,188,0.3928273561301084
True,12.033,0,628,1904,2092,64,0.3395904436860068
True,12.737,0,660,1912,2092,64,0.32994923857868025
True,13.192,0,572,1872,2052,92,0.36268526591107236
True,13.591,0,468,1828,2052,188,0.4320987654320988
True,13.533,0,412,1820,2060,188,0.45178571428571423
True,13.464,0,460,1776,2088,272,0.47258485639686687
True,13.209,0,536,1812,2088,308,0.4569983136593592
True,12.762,0,652,1860,2112,364,0.4386527666399359
True,12.272,0,456,1860,2132,392,0.5082644628099173
True,11.816,0,456,1856,2132,332,0.4899497487437186
True,11.21,136,620,1864,2136,136,0.3599240265906933
True,10.647,144,552,1836,2116,0,0.27452667814113596
True,10.32,0,532,1864,2140,136,0.4023972602739726
True,10.347,0,528,1840,2148,432,0.5020210185933711
True,10.375,0,532,1804,2140,472,0.5157639450282944
True,10.71,0,472,1780,2140,412,0.5187343880099917
True,11.274,0,364,1668,2120,424,0.5690559440559441
True,11.909,0,284,1616,2108,380,0.5888787602552416
True,12.587,0,160,1596,2116,320,0.6192748091603054
True,13.205,0,0,1508,2120,292,0.6897959183673469
True,13.541,0,0,1504,2112,320,0.6991869918699186
True,13.702,0,24,1464,2104,348,0.7045685279187818
True,13.687,0,284,1480,2084,416,0.6172607879924953
True,13.416,0,416,1508,2076,320,0.5324074074074073
True,12.966,0,352,1536,2060,352,0.5609302325581396
True,12.388,0,404,1560,2056,340,0.5348623853211009
True,11.969,4,504,1628,2076,372,0.5056967572304997
True,11.616,0,616,1680,2076,428,0.48250000000000004
True,11.114,0,592,1708,2080,496,0.5086136177194421
True,10.705,16,632,1688,2092,400,0.4692502106149958
True,10.306,48,592,1716,2112,272,0.43733333333333324
True,9.997,140,528,1736,2112,308,0.4655674102812804
True,10.04,212,624,1716,2120,404,0.4681274900398407
True,10.336,80,600,1716,2108,464,0.49824868651488613
True,10.755,0,508,1724,2112,448,0.5217028380634392
True,11.46,0,448,1724,2120,448,0.5417721518987342
True,12.257,0,436,1684,2108,500,0.5651438240270727
True,12.94,0,348,1724,2112,448,0.5742659758203801
True,13.575,0,312,1716,2104,440,0.584426946631671
True,14.069,0,152,1684,2080,276,0.5916030534351145
True,14.126,0,188,1724,2084,188,0.5430210325047802
True,14.022,0,376,1776,2084,88,0.43570767807585575
True,13.601,0,432,1808,2092,0,0.3831948291782087
True,12.949,52,432,1820,2088,88,0.409478672985782
True,12.216,0,264,1900,2108,76,0.45906163753449863
True,11.615,72,228,1956,2104,0,0.39724770642201834
True,10.722,136,456,1960,2112,0,0.2967409948542024
True,9.816,128,668,2020,2112,256,0.3741197183098592
True,9.183,56,776,2084,2144,408,0.3993831919814957
True,9.281,64,768,2112,2112,196,0.3260340632603406
True,9.666,200,796,2140,2112,136,0.2525510204081633
True,10.02,172,836,2144,2112,0,0.17705167173252276
True,10.404,36,856,2164,2132,68,0.2639873916469661
True,11.342,4,832,2168,2108,36,0.2613104524180967
True,12.319,0,780,2148,2116,0,0.2648691514670896
True,12.773,0,832,2168,2108,0,0.24980422866092405
True,13.215,0,864,2180,2112,0,0.24204809930178434
True,13.317,0,924,2168,2108,0,0.22769230769230772
True,13.229,0,1016,2168,2108,0,0.2063492063492064
True,12.834,0,1124,2184,2096,0,0.17986676535899337
True,12.446,0,1140,2172,2104,0,0.1779911373707533
True,11.786,0,1176,2176,2088,0,0.16764705882352943
True,11.152,0,1356,2196,2068,168,0.18106427090532132
True,10.516,0,1448,2200,2040,172,0.15972696245733786
True,9.913,12,1608,2208,2052,116,0.10983827493261455
True,9.316,176,1752,2208,2028,0,-0.012329656067488657
True,8.699,72,1788,2220,1972,0,0.006609385327164588
True,8.917,116,1800,2200,1924,12,-0.014018691588785048
True,9.177,0,1784,2204,1876,220,0.08744247205785667
True,9.731,0,1840,2200,1808,308,0.0948667966211826
True,10.48,0,1928,2200,1776,344,0.0857874519846351
True,11.328,0,1968,2208,1720,192,0.0223390275952694
True,12.036,0,1992,2200,1684,188,0.011213720316622723
True,12.753,0,2012,2200,1644,0,-0.0628415300546448
True,13.249,0,2020,2200,1516,0,-0.08786610878661089
True,13.349,0,2044,2200,1392,0,-0.1156848828956707
True,13.201,0,2072,2200,1208,0,-0.1576642335766423
True,12.788,104,2072,2192,1192,0,-0.1956834532374101
True,12.223,152,2104,2200,1040,0,-0.24890829694323155
True,11.565,188,2112,2172,888,124,-0.2779605263157895
True,10.921,416,2108,2176,740,24,-0.4026946107784431
True,10.258,440,2140,2140,604,152,-0.4478371501272265
True,9.762,284,2140,2080,684,380,-0.304725168756027
True,9.473,284,2112,2052,644,548,-0.22274881516587675
True,9.201,264,2112,2020,592,620,-0.18843283582089554
True,9.187,44,2120,2000,600,600,-0.07931570762052878
True,9.69,92,2104,2012,644,708,-0.04470588235294118
True,10.105,376,2112,1964,632,664,-0.23371251292657702
True,10.819,264,2088,1932,632,692,-0.13992537313432835
True,11.494,248,2084,1872,540,636,-0.18550724637681157
True,12.103,120,2052,1812,412,476,-0.2172284644194757
True,12.671,80,2052,1776,400,368,-0.25163704396632364
True,12.799,48,2044,1740,560,304,-0.21813285457809697
True,12.844,52,2056,1668,572,292,-0.22922374429223744
True,12.585,28,2052,1632,472,284,-0.24676524953789275
True,12.177,304,2080,1528,464,528,-0.3451536643026005
True,11.763,528,2068,1468,496,496,-0.6350931677018633
True,11.157,724,2052,1408,564,464,-0.6943291839557401
True,10.204,1076,2052,1360,724,396,-0.74090407938258
True,9.89,1284,2016,1312,844,440,-0.7738095238095238
True,9.758,1412,2020,1320,876,516,-0.8237934904601572
True,9.475,1532,1988,1284,740,644,-1.0188679245283017
True,9.477,1600,1940,1232,692,628,-1.0813008130081299
True,9.637,1652,1928,1220,644,548,-1.07380073800738
True,9.873,1720,1868,1228,588,492,-1.0873108265424911
True,10.111,1760,1820,1292,584,456,-1.0583700440528636
True,10.758,1804,1776,1276,580,388,-1.0370751802265705
True,11.235,1792,1732,1296,536,376,-1.0456905503634477
True,11.656,1796,1736,1304,508,344,-1.0413306451612903
True,12.174,1756,1724,1288,592,400,-1.0223404255319148
True,12.674,1716,1716,1256,588,236,-0.9436749769159741
True,12.972,1736,1708,1228,568,140,-0.9256410256410258
True,12.745,1704,1732,1228,532,72,-0.9095354523227385
True,12.679,1716,1776,1220,460,264,-1.0252672497570456
True,12.475,1700,1820,1188,460,196,-0.9963503649635037
True,11.721,1728,1788,1248,428,228,-1.0186915887850467
True,11.059,1784,1844,1308,520,320,-1.0181992337164751
True,10.627,1812,1812,1276,440,440,-1.1497206703910614
True,10.249,1812,1812,1256,456,520,-1.1017897091722595
True,10.056,1840,1752,1248,352,488,-1.0469387755102042
True,10.182,1832,1712,1252,352,456,-1.0697190426638916
True,10.279,1832,1772,1252,360,392,-1.1271008403361344
True,10.478,1828,1796,1232,332,300,-1.1334002006018058
True,10.809,1812,1784,1196,344,280,-1.1215139442231075
True,11.201,1780,1812,1192,340,172,-1.0568079350766455
True,11.627,1760,1820,1108,276,180,-1.1083883129123469
True,12.142,1752,1840,1100,304,104,-1.0550218340611355
True,12.611,1720,1840,1132,316,40,-1.0074257425742574
True,12.752,1660,1876,1132,428,76,-0.9632721202003338
True,12.842,1636,1876,1104,500,12,-0.9123914759273875
True,12.761,1560,1928,1088,588,132,-0.9050905953408112
True,12.426,1504,1960,1092,552,104,-0.896845694799659
True,12.056,1440,1984,1064,548,68,-0.8774139378673386
True,11.619,1372,2024,1160,524,0,-0.8354330708661415
True,11.248,1292,2052,1200,592,0,-0.7873831775700936
True,10.931,1140,2056,1292,592,0,-0.7370078740157481
True,10.652,944,2052,1352,664,0,-0.6536312849162013
True,10.375,812,2076,1384,564,0,-0.6484698097601324
True,10.514,664,2084,1468,508,0,-0.6147332768839967
True,10.744,412,2080,1528,412,0,-0.5622743682310469
True,11.035,256,2080,1544,356,0,-0.5278564683663834
True,11.228,188,2076,1620,412,0,-0.47486033519553084
True,11.465,192,2080,1616,388,0,-0.48550046772684746
True,11.784,288,2084,1656,456,0,-0.4915254237288136
True,11.968,284,2076,1660,504,0,-0.47303271441202477
True,12.163,316,2080,1680,660,0,-0.4332770270270271
True,12.322,344,2092,1664,672,0,-0.4417435037720033
True,12.285,432,2084,1680,776,0,-0.4368463395012067
True,12.127,496,2080,1684,724,0,-0.47110754414125194
True,11.982,536,2092,1700,700,0,-0.4900556881463802
True,11.761,536,2076,1680,632,0,-0.5109666937449228
True,11.511,436,2088,1688,664,0,-0.47087776866283837
True,11.187,304,2120,1656,572,0,-0.4634565778159931
True,10.949,128,2088,1632,508,0,-0.42148760330578505
True,10.776,180,2080,1616,496,0,-0.444647758462946
True,10.699,248,2076,1588,440,0,-0.489889705882353
True,10.723,224,2080,1628,320,0,-0.5192850423330199
True,11.043,228,2076,1628,228,0,-0.5538461538461538
True,11.206,260,2084,1596,196,0,-0.5822050290135398
True,11.516,288,2080,1616,256,32,-0.5680933852140078
True,11.914,352,2108,1588,252,0,-0.5953488372093022
True,12.209,248,2076,1596,348,0,-0.5210871602624181
True,12.338,168,2088,1572,388,0,-0.4829222011385199
True,12.353,124,2076,1560,452,0,-0.4444444444444444
True,12.34,184,2084,1568,544,0,-0.4356164383561644
True,12.312,376,2088,1596,564,0,-0.49221453287197225
True,12.253,312,2088,1588,624,88,-0.4488262910798122
True,12.08,180,2084,1596,596,276,-0.33820459290187893
True,11.861,20,2088,1588,604,212,-0.24932003626473256
True,11.277,52,2112,1532,668,276,-0.2273972602739726
True,11.202,204,2108,1564,692,340,-0.294238683127572
True,11.106,276,2112,1532,652,340,-0.377123442808607
True,10.9,412,2104,1504,504,412,-0.5563282336578581
True,11.007,544,2080,1436,448,448,-0.6715758468335788
True,11.054,632,2076,1380,412,508,-0.648575305291723
True,11.235,784,2076,1284,368,472,-0.7417302798982188
True,11.495,856,2052,1208,412,252,-0.8090909090909092
True,11.534,916,2080,1140,472,344,-0.8514851485148516
True,11.524,992,2060,1024,600,504,-0.9157894736842106
True,11.33,1068,2052,1036,536,408,-0.9267973856209151
True,10.967,1048,2060,1108,404,628,-0.7732342007434945
True,10.667,1168,2080,1228,396,652,-0.7663656884875846
True,10.041,1132,2052,1320,308,372,-0.8957189901207466
True,10.029,1068,2056,1316,312,176,-0.8715415019762847
True,9.999,1012,2052,1260,248,56,-0.8546458141674332
True,10.061,1008,2052,1232,188,52,-0.8838951310861423
True,10.204,1072,2056,1240,84,252,-0.8431372549019609
True,10.345,1052,2060,1304,192,256,-0.8862704918032787
True,10.501,1068,2080,1348,216,348,-0.8301507537688441
True,10.712,1036,2076,1380,196,460,-0.7274472168905951
True,10.948,1012,2092,1380,176,692,-0.5715563506261181
True,11.449,976,2084,1352,144,760,-0.5161009573542212
True,11.596,896,2056,1364,312,608,-0.6311207834602829
True,11.857,824,2084,1352,312,512,-0.6799091940976163
True,12.049,712,2056,1356,416,416,-0.7760778859527121
True,12.055,656,2072,1436,464,336,-0.6845310596833131
True,12.059,636,2084,1440,440,248,-0.6707317073170732
True,12.089,568,2080,1468,536,176,-0.5896656534954408
True,11.673,532,2076,1408,560,212,-0.5783261802575108
True,11.565,480,2076,1352,508,112,-0.5806451612903225
True,11.461,376,2080,1348,508,16,-0.53954802259887
True,11.386,260,2092,1420,508,0,-0.4915887850467289
True,10.991,292,2076,1408,416,0,-0.5353053435114504
True,10.669,408,2084,1408,312,0,-0.614434947768281
True,10.371,480,2084,1360,292,0,-0.652751423149905
True,9.95,512,2084,1292,284,124,-0.7007616974972795
True,10.02,640,2088,1268,412,124,-0.6922290388548056
True,10.076,704,2084,1268,516,0,-0.6509186351706038
True,10.126,800,2092,1292,480,0,-0.6886792452830187
True,10.136,864,2084,1300,348,0,-0.753698868581375
True,10.473,908,2068,1284,316,252,-0.858744394618834
True,10.811,928,2060,1236,128,384,-0.7373046875
True,11.643,956,2060,1208,128,480,-0.6879770992366413
True,12.147,1012,2024,1200,88,416,-0.7274418604651163
True,12.478,1084,2028,1148,168,328,-0.8610827374872317
True,12.907,1056,2028,1176,220,124,-0.9216867469879519
True,12.839,1012,2008,1164,284,20,-0.845031905195989
True,12.868,1020,2000,1148,220,0,-0.8705560619872379
True,12.963,1040,1992,1132,252,0,-0.865036231884058
True,12.549,984,1988,1104,52,0,-0.9457364341085271
True,12.077,976,1984,1136,0,0,-0.9609375
True,11.554,988,1972,1144,0,0,-0.9619883040935673
True,11.006,1004,1900,1160,216,0,-0.8626168224299066
True,10.467,1076,1852,1236,192,0,-0.8751147842056931
True,9.777,1052,1844,1212,132,0,-0.9
True,9.595,1036,1892,1188,72,176,-0.8841158841158842
True,9.516,1032,1952,1256,148,280,-0.8421588594704685
True,9.999,1016,1980,1292,192,320,-0.8281249999999999
True,10.889,980,1988,1288,156,324,-0.79474216380182
True,11.789,988,1996,1264,132,292,-0.8115653040877369
True,12.621,972,2004,1276,172,204,-0.8938428874734607
True,13.453,956,2000,1228,132,132,-0.9281942977824711
True,13.76,872,2004,1240,272,0,-0.7921604375569735
True,14.099,756,2016,1232,280,0,-0.7581699346405228
True,13.882,612,2024,1260,260,0,-0.7189605389797884
True,13.622,348,2076,1340,316,0,-0.6019607843137255
True,13.106,224,2076,1472,316,0,-0.5401174168297455
True,12.385,256,2084,1536,412,0,-0.5093283582089552
True,11.635,304,2112,1708,524,0,-0.472461273666093
True,11.042,232,2112,1800,612,0,-0.4129520605550883
True,10.545,8,2112,1856,640,72,-0.28915662650602414
True,10.165,0,2120,1896,680,180,-0.22149302707137
True,10.138,0,2132,1924,676,388,-0.1328125
True,10.149,32,2136,1984,616,460,-0.13101815311760065
True,10.306,36,2112,2044,552,492,-0.1281645569620253
True,10.551,12,2116,2056,568,464,-0.12490302560124128
True,10.898,0,2116,2088,568,308,-0.18346456692913388
True,11.566,0,2104,2076,616,208,-0.21422861710631494
True,11.896,0,2116,2088,596,152,-0.24555735056542807
True,12.49,0,2112,2080,524,116,-0.28062913907284776
True,12.823,0,2108,2076,408,20,-0.359930615784909
True,13.141,0,2112,2052,308,0,-0.40339892665474053
True,13.174,0,2112,2052,208,0,-0.43549862763037506
True,13.158,0,2084,2044,152,88,-0.4020146520146521
True,12.836,84,2092,2032,212,120,-0.43883495145631074
True,12.486,112,2088,2028,364,80,-0.41853932584269665
True,11.902,332,2084,2024,464,0,-0.465742251223491
True,11.414,404,2112,2020,500,0,-0.4805401111993645
True,11.02,424,2104,2016,516,0,-0.4814229249011859
True,10.683,304,2120,2000,572,12,-0.43088116410670985
True,10.376,72,2116,1968,628,136,-0.29824561403508776
True,10.129,0,2112,1932,684,140,-0.23582580115036975
True,10.454,116,2120,1908,656,52,-0.34668989547038326
True,10.665,220,2120,1908,532,0,-0.42426778242677815
True,10.975,248,2136,1924,412,0,-0.47033898305084754
True,11.596,348,2116,1908,412,0,-0.5016722408026756
True,12.351,320,2116,1844,380,0,-0.5098712446351931
True,13.103,308,2112,1768,308,0,-0.5382562277580072
True,13.333,316,2112,1748,348,0,-0.5296198054818745
True,13.333,344,2116,1736,280,0,-0.5638963360142986
True,13.342,468,2088,1724,276,276,-0.6361529548088064
True,12.976,496,2104,1704,308,208,-0.6275132275132277
True,12.509,468,2112,1648,500,148,-0.544487427466151
True,12.133,448,2116,1576,508,16,-0.5392670157068064
True,11.503,364,2112,1588,508,0,-0.5100612423447068
True,10.781,312,2136,1624,532,0,-0.4839270199826238
True,10.518,304,2144,1652,468,0,-0.4999999999999999
True,10.471,240,2136,1656,624,0,-0.4278350515463918
True,10.657,312,2144,1596,604,0,-0.46477663230240557
True,10.919,404,2140,1564,664,84,-0.47700631199278626
True,11.365,480,2120,1516,668,288,-0.5055066079295154
True,12.07,596,2104,1444,536,336,-0.6258992805755396
True,12.919,704,2120,1416,516,324,-0.6832369942196531
True,13.215,768,2120,1396,548,324,-0.6957013574660633
True,13.784,880,2112,1348,528,236,-0.7319062181447502
True,14.141,976,2116,1288,508,236,-0.7829614604462474
True,14.2,1112,2120,1296,512,344,-0.8580786026200873
True,14.025,1236,2092,1268,528,368,-0.9036144578313252
True,13.665,1284,2068,1184,488,296,-0.9260416666666664
True,13.229,1324,2044,1068,364,204,-0.9839357429718877
True,12.594,1288,2052,1076,168,168,-1.0541922290388548
True,12.026,1300,2060,1168,312,212,-0.9829659318637276
True,11.343,1448,2052,1188,460,324,-0.9968847352024921
True,10.728,1592,2048,1248,520,352,-1.002
True,10.186,1628,2032,1284,584,200,-0.9103214890016921
True,10.001,1668,1996,1380,588,324,-0.9446494464944649
True,10.142,1680,1984,1344,616,456,-1.0042105263157897
True,10.435,1720,1940,1284,524,396,-1.0463439752832133
True,11.191,1736,1916,1264,544,312,-1.0018993352326686
True,12.326,1752,1872,1200,528,144,-0.9547738693467335
True,13.381,1788,1848,1136,440,88,-0.9893004115226335
True,14.006,1796,1796,1108,476,0,-0.9489953632148376
True,14.284,1812,1752,1044,440,0,-0.9778129952456419
True,14.726,1812,1692,1036,472,0,-0.9664804469273743
True,14.962,1824,1640,1012,472,0,-0.9733225545675019
True,14.724,1840,1632,1004,348,0,-1.0290215588723053
True,14.379,1840,1660,1028,136,0,-1.1157804459691254
True,13.983,1848,1684,1072,144,0,-1.1027801179443977
True,13.394,1864,1684,1088,316,28,-1.0413223140495869
True,12.921,1844,1692,1060,264,200,-1.161576354679803
True,12.233,1848,1724,1004,208,208,-1.2135627530364372
True,11.684,1848,1756,1008,148,20,-1.124786324786325
True,11.497,1848,1788,1060,76,0,-1.133277451802179
True,11.507,1856,1792,1164,180,0,-1.0665064102564104
True,11.648,1840,1840,1252,328,0,-0.9870722433460075
True,12.052,1816,1848,1284,432,0,-0.938289962825279
True,12.8,1812,1840,1228,368,0,-0.9710365853658535
True,13.373,1776,1864,1192,308,0,-0.9937743190661481
True,14.216,1700,1880,1112,284,0,-1.0040192926045015
