active,angle,s0,s1,s2,s3,s4,line_position,x,y,theta
False,78.829,0,0,0,0,0,0,0.0,0.0,0.0
False,78.832,0,0,0,0,0,0,0.0,0.0,0.0
False,78.836,0,0,0,0,0,0,0.0,0.0,0.0
False,78.833,0,0,0,0,0,0,0.0,0.0,0.0
False,78.83,0,0,0,0,0,0,0.0,0.0,0.0
False,78.828,0,0,0,0,0,0,0.0,0.0,0.0
False,78.83,0,0,0,0,0,0,0.0,0.0,0.0
False,78.834,0,0,0,0,0,0,0.0,0.0,0.0
False,78.842,0,0,0,0,0,0,0.0,0.0,0.0
False,78.852,0,0,0,0,0,0,0.0,0.0,0.0
False,78.856,0,0,0,0,0,0,0.0,0.0,0.0
False,78.851,0,0,0,0,0,0,0.0,0.0,0.0
False,78.846,0,0,0,0,0,0,0.0,0.0,0.0
False,78.851,0,0,0,0,0,0,0.0,0.0,0.0
False,78.854,0,0,0,0,0,0,0.0,0.0,0.0
False,78.85,0,0,0,0,0,0,0.0,0.0,0.0
False,78.844,0,0,0,0,0,0,0.0,0.0,0.0
False,78.841,0,0,0,0,0,0,0.0,0.0,0.0
False,78.838,0,0,0,0,0,0,0.0,0.0,0.0
False,78.837,0,0,0,0,0,0,0.0,0.0,0.0
False,78.836,0,0,0,0,0,0,0.0,0.0,0.0
False,78.835,0,0,0,0,0,0,0.0,0.0,0.0
False,78.828,0,0,0,0,0,0,0.0,0.0,0.0
False,78.815,0,0,0,0,0,0,0.0,0.0,0.0
False,78.815,0,0,0,0,0,0,0.0,0.0,0.0
False,78.831,0,0,0,0,0,0,0.0,0.0,0.0
False,78.828,0,0,0,0,0,0,0.0,0.0,0.0
False,78.804,0,0,0,0,0,0,0.0,0.0,0.0
False,78.785,0,0,0,0,0,0,0.0,0.0,0.0
False,78.792,0,0,0,0,0,0,0.0,0.0,0.0
False,78.817,0,0,0,0,0,0,0.0,0.0,0.0
False,78.828,0,0,0,0,0,0,0.0,0.0,0.0
False,78.817,0,0,0,0,0,0,0.0,0.0,0.0
False,78.802,0,0,0,0,0,0,0.0,0.0,0.0
False,78.804,0,0,0,0,0,0,0.0,0.0,0.0
False,78.819,0,0,0,0,0,0,0.0,0.0,0.0
False,78.826,0,0,0,0,0,0,0.0,0.0,0.0
False,78.811,0,0,0,0,0,0,0.0,0.0,0.0
False,78.801,0,0,0,0,0,0,0.0,0.0,0.0
False,78.803,0,0,0,0,0,0,0.0,0.0,0.0
False,78.803,0,0,0,0,0,0,0.0,0.0,0.0
False,78.803,0,0,0,0,0,0,0.0,0.0,0.0
False,78.798,0,0,0,0,0,0,0.0,0.0,0.0
False,78.793,0,0,0,0,0,0,0.0,0.0,0.0
False,78.794,0,0,0,0,0,0,0.0,0.0,0.0
False,78.795,0,0,0,0,0,0,0.0,0.0,0.0
False,78.792,0,0,0,0,0,0,0.0,0.0,0.0
False,78.79,0,0,0,0,0,0,0.0,0.0,0.0
False,78.793,0,0,0,0,0,0,0.0,0.0,0.0
False,78.792,0,0,0,0,0,0,0.0,0.0,0.0
False,78.785,0,0,0,0,0,0,0.0,0.0,0.0
False,78.777,0,0,0,0,0,0,0.0,0.0,0.0
False,78.773,0,0,0,0,0,0,0.0,0.0,0.0
False,78.776,0,0,0,0,0,0,0.0,0.0,0.0
False,78.784,0,0,0,0,0,0,0.0,0.0,0.0
False,78.783,0,0,0,0,0,0,0.0,0.0,0.0
False,78.776,0,0,0,0,0,0,0.0,0.0,0.0
False,78.773,0,0,0,0,0,0,0.0,0.0,0.0
False,78.775,0,0,0,0,0,0,0.0,0.0,0.0
False,78.785,0,0,0,0,0,0,0.0,0.0,0.0
False,78.79,0,0,0,0,0,0,0.0,0.0,0.0
False,78.787,0,0,0,0,0,0,0.0,0.0,0.0
False,78.776,0,0,0,0,0,0,0.0,0.0,0.0
False,78.772,0,0,0,0,0,0,0.0,0.0,0.0
False,78.779,0,0,0,0,0,0,0.0,0.0,0.0
False,78.787,0,0,0,0,0,0,0.0,0.0,0.0
False,78.789,0,0,0,0,0,0,0.0,0.0,0.0
False,78.785,0,0,0,0,0,0,0.0,0.0,0.0
False,78.784,0,0,0,0,0,0,0.0,0.0,0.0
False,78.786,0,0,0,0,0,0,0.0,0.0,0.0
False,78.79,0,0,0,0,0,0,0.0,0.0,0.0
False,78.791,0,0,0,0,0,0,0.0,0.0,0.0
False,78.789,0,0,0,0,0,0,0.0,0.0,0.0
False,78.788,0,0,0,0,0,0,0.0,0.0,0.0
False,78.783,0,0,0,0,0,0,0.0,0.0,0.0
False,78.782,0,0,0,0,0,0,0.0,0.0,0.0
False,78.783,0,0,0,0,0,0,0.0,0.0,0.0
False,78.786,0,0,0,0,0,0,0.0,0.0,0.0
