phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-2696,-540,541,15959,-22,3946,0.0,96.01967270995756,0.0
1,-2686,-514,842,16008,-165,3848,0.0,109.08038674497122,0.0
1,-2686,-514,842,16009,-189,3753,0.0,107.97144593349381,0.0
1,-2686,-514,842,16047,-69,3525,0.24834724534306665,107.09061968203258,0.13681970203709334
1,-2686,-514,842,16055,-112,3458,0.0,106.4802658290892,0.0
1,-2686,-514,842,16063,-162,3412,-0.24834724534306665,105.22690009737812,-0.13681970203709334
1,-2686,-514,842,16090,-93,3273,-0.24834724534306668,98.89727644163584,-0.13681970203709334
1,-2686,-514,842,16511,-97,953,0.49669449068613325,88.55189037721384,0.2736394040741867
1,-2652,-520,1029,16475,-422,1996,0.24834724534306662,109.77406373582683,0.13681970203709334
1,-2652,-520,1029,16123,-26,2689,0.7450417360291999,90.91569456300171,0.41045910611128
1,-2652,-520,1029,16408,994,2724,0.7450417360291999,102.0724466846731,0.41045910611128
1,-2652,-520,1029,16719,576,2383,1.241736226715334,102.52752885644911,0.6840985101854672
1,-2652,-520,1029,15532,-439,4345,1.241736226715334,119.43724712017581,0.6840985101854672
1,-2652,-520,1029,15945,171,3414,1.7384307174014673,118.62722351769446,0.9577379142596537
1,-2652,-520,1029,16839,-2483,3851,2.2351252080876005,115.74859496567257,1.2313773183338403
1,-2706,-466,855,16028,-1283,4048,2.4834724534306662,117.77555328849589,1.3681970203709333
1,-2706,-466,855,15616,951,3656,2.7318196987737338,115.25908401550556,1.505016722408027
1,-2706,-466,855,15903,-1088,4156,2.7318196987737338,109.02213758574644,1.505016722408027
1,-2706,-466,855,16076,-406,3889,2.9801669441167995,109.8271398958499,1.64183642444512
1,-2706,-466,855,16104,886,3661,2.9801669441167995,112.76961321056511,1.64183642444512
1,-2706,-466,855,15615,-981,5460,2.7318196987737338,117.05542580055194,1.505016722408027
1,-2706,-466,855,15746,-886,4441,2.7318196987737338,111.94955307982977,1.505016722408027
1,-2697,-463,828,15776,402,4203,2.7318196987737338,114.06206827780471,1.505016722408027
1,-2697,-463,828,15821,-93,4106,2.4834724534306645,111.48417227312453,1.3681970203709324
1,-2697,-463,828,16171,-718,3950,2.235125208087595,107.98956434444007,1.2313773183338375
1,-2697,-463,828,16174,482,3824,1.7384307174014602,111.01599502204476,0.95773791425965
1,-2697,-463,828,16170,-2,2996,1.2417362267153251,103.61613539638292,0.6840985101854623
1,-2697,-463,828,16004,-599,2959,0.9933889813722594,102.19229867605961,0.5472788081483696
1,-2697,-463,828,16259,422,2500,0.7450417360291901,106.0794381061819,0.4104591061112748
1,-2697,-463,828,16576,-138,527,0.7450417360291901,86.80753598691715,0.4104591061112748
1,-2722,-470,879,16591,-588,1481,0.7450417360291901,104.26070331511652,0.4104591061112748
1,-2722,-470,879,16673,499,2729,-7.105427357601002e-15,105.57247985791317,-3.7272125173400585e-15
1,-2722,-470,879,16688,1367,3496,-7.105427357601002e-15,99.23589382642224,-3.7272125173400585e-15
1,-2722,-470,879,16760,707,2164,0.24834724534306218,98.91410882954736,0.13681970203709107
1,-2722,-470,879,16172,410,3699,-0.4966944906861386,113.37168315121625,-0.2736394040741894
1,-2722,-470,879,16346,561,3587,-0.2483472453430693,114.17326449434871,-0.1368197020370946
1,-2722,-470,879,16358,-156,2733,-0.2483472453430693,112.53467317314914,-0.1368197020370946
1,-2664,-467,811,16187,-42,3410,-0.4966944906861315,111.935243391465,-0.2736394040741855
1,-2664,-467,811,16148,13,3182,-0.24834724534306218,112.07870772897587,-0.13681970203709068
1,-2664,-467,811,16086,-587,3192,0.0,109.457110026529,1.987846675914698e-16
1,-2664,-467,811,16083,-277,3822,0.2483472453430693,111.69640727914106,0.136819702037095
1,-2664,-467,811,16209,96,3739,0.2483472453430693,105.52493229289504,0.136819702037095
1,-2664,-467,811,16231,-177,3618,0.2483472453430693,101.92755981902734,0.136819702037095
1,-2664,-467,811,16312,-71,3112,0.2483472453430693,101.60217440321698,0.136819702037095
1,-2653,-508,805,16150,5,3834,0.2483472453430693,105.85576047653176,0.136819702037095
1,-2653,-508,805,16044,-168,3653,0.2483472453430693,102.07573932482298,0.136819702037095
1,-2653,-508,805,16140,36,3499,0.2483472453430693,104.16103467498257,0.136819702037095
1,-2653,-508,805,16021,-35,3853,0.2483472453430693,104.7281135919751,0.136819702037095
1,-2653,-508,805,16116,-159,3596,0.2483472453430693,104.47804766323964,0.136819702037095
1,-2653,-508,805,16061,-21,3835,0.2483472453430693,106.44361329075477,0.136819702037095
1,-2653,-508,805,16052,-70,3805,0.2483472453430693,105.79234372166255,0.136819702037095
1,-2406,-415,1072,16029,-138,3863,0.0,116.89443855639335,1.987846675914698e-16
1,-2406,-415,1072,16071,18,4063,0.0,118.24050845860843,1.987846675914698e-16
1,-2406,-415,1072,16031,-29,3799,0.0,118.55454395539226,1.987846675914698e-16
1,-2406,-415,1072,16061,9,4360,0.0,117.51417367352302,1.987846675914698e-16
1,-2406,-415,1072,15520,415,5644,-0.24834724534306218,139.0087508268443,-0.13681970203709068
1,-2406,-415,1072,16251,-281,4240,-0.24834724534306218,137.26908842365972,-0.13681970203709068
1,-2406,-415,1072,16572,-22,4840,-0.24834724534306218,133.4700911220494,-0.13681970203709068
1,-2532,-527,724,15861,-307,6296,-0.4966944906861279,116.04446763731285,-0.2736394040741835
1,-2532,-527,724,15959,-426,6669,-1.4900834720583944,116.69474749227022,-0.8209182122225569
1,-2532,-527,724,14863,234,5399,-1.7384307174014602,115.01961809300933,-0.9577379142596498
1,-2532,-527,724,14676,-207,5138,-2.9801669441167924,112.135911318628,-1.641836424445116
1,-2532,-527,724,15793,399,3676,-3.725208680145993,102.48915937349513,-2.052295530556396
1,-2532,-527,724,18312,-2799,3848,-4.221903170832126,95.31274133439875,-2.325934934630583
1,-2532,-527,724,16208,-159,176,-4.71859766151826,76.72550210074583,-2.5995743387047696
1,-2626,-515,1202,14054,4030,1636,-5.215292152204393,136.8873686468718,-2.873213742778956
1,-2626,-515,1202,17385,-481,381,-5.46363939754746,99.23404472525984,-3.0100334448160497
