-2970,1500,1191
-2918,966,1556
-2633,436,2068
-2773,316,1762
-2838,485,1735
-2773,621,1924
-2465,855,2452
-1919,1306,2929
-1657,1671,3145
-1631,1834,2971
-1748,1929,2819
-1809,2049,2648
-2076,2063,2334
-2284,2097,2031
-2612,1914,1614
-2930,1573,745
-2983,1324,489
-3054,1133,567
-3115,979,940
-3030,936,1245
-2964,817,1526
-2904,722,1637
-2862,635,1528
-2956,721,1442
-3020,797,1269
-3035,848,1007
-3075,721,453
-3055,1128,385
-2965,1578,1011
-2914,1710,744
-2909,1714,238
-2740,1610,-351
-2548,1623,-689
-2181,1576,-986
-1593,1440,-1368
-1071,1489,-1529
-853,1543,-1539
-913,1506,-1505
-1375,1501,-1418
-1777,1424,-1255
-1987,1302,-1214
-1916,1253,-1287
-1757,1248,-1271
-1271,1373,-1390
-540,1414,-1529
-159,1276,-1530
-99,1329,-1525
-234,1371,-1475
-402,1159,-1517
-816,814,-1511
-1055,953,-1479
-1397,1061,-1339
-1734,1108,-1251
-1835,1080,-1194
-2098,1040,-1044
-2367,1071,-892
-2625,1191,-628
-2795,1086,-338
-2926,994,-68
-3001,893,353
-3056,817,637
-3025,724,954
-2991,719,1365
-2794,680,1832
-2552,691,2310
-2166,821,2776
-1672,811,3263
-1046,833,3697
-511,806,4051
-29,854,4204
547,823,4361
843,785,4522
790,767,4504
753,782,4517
1077,756,4555
1488,775,4615
2072,747,4571
2713,744,4436
3431,781,4170
4041,774,3683
4293,786,3268
4380,756,3241
4273,798,3351
4063,836,3676
3820,944,3929
3689,983,4022
3687,946,3971
3910,919,3849
4029,935,3744
3963,909,3815
3797,833,3969
3864,882,3862
4247,712,3358
4550,534,2512
4438,490,1927
4442,566,1851
4359,778,1771
4390,797,1706
4329,766,1544
4329,766,1544
4165,714,1119
4022,749,879
3682,923,487
3340,1008,77
3041,1115,-255
2639,1078,-535
2187,1099,-759
1881,1108,-1005
1434,1117,-1128
944,1103,-1258
549,1060,-1454
4,1106,-1411
-407,1103,-1443
-788,1064,-1467
-1421,1056,-1319
-1833,1023,-1146
-1989,1100,-1076
-2324,877,-876
-2650,664,-518
-2857,454,-36
-2966,305,655
-2983,413,1176
-2760,515,1918
-2246,611,2640
-1660,947,3320
-1122,1383,3578
-884,1428,3655
-534,1447,3882
-206,1458,4061
372,1446,4237
870,1367,4364
1331,1407,4469
1647,1423,4421
2041,1359,4449
2338,1263,4451
2635,1138,4463
3091,1024,4386
3476,991,4186
3752,1130,3911
4112,1013,3537
4366,824,3189
4486,792,2777
4474,709,2553
4452,683,2347
4464,726,2164
4403,848,1719
4216,746,1201
3804,917,510
3018,1276,-124
2545,1622,-408
2018,1829,-674
969,2048,-1098
1115,1979,-968
1165,2038,-914
818,1864,-1176
335,1572,-1360
-342,1141,-1513
-855,619,-1479
-1255,527,-1363
-1635,798,-1152
-1892,916,-1174
-2077,1200,-1040
-2365,1434,-718
-2607,1410,-420
-2889,1409,-12
-2984,1361,524
-2991,1311,890
-2861,1458,1240
-2773,1552,1594
-2601,1565,1868
-2294,1702,2323
-1818,1750,2880
-1631,1807,2996
-1382,1797,3209
-1023,1809,3482
-661,1823,3694
-254,1779,3893
197,1822,4055
759,1801,4249
1100,1781,4292
1685,1745,4299
2352,1767,4218
3145,1694,3963
3715,1710,3486
4051,1594,3039
4199,1606,2525
4211,1599,2005
4116,1465,1571
3905,1455,1079
3628,1431,633
3401,1381,237
3182,1284,-8
2701,1191,-335
2205,1022,-798
1640,893,-1096
936,710,-1343
159,1014,-1502
-740,1552,-1413
-1318,1695,-1291
-1638,1805,-1064
-1787,1720,-1030
-2169,1544,-946
-2451,1387,-720
-2699,1613,-232
-2901,1665,418
-2889,1554,1122
-2648,1395,1783
-2093,1291,2617
-1711,1174,3159
-1545,1256,3200
-1712,1113,3158
-1728,1036,3146
-1472,1279,3273
-1031,1633,3569
-465,1579,3889
345,1357,4250
1081,1250,4461
1565,1154,4501
2038,1149,4486
2420,1219,4426
2787,1290,4268
3378,1110,4059
3746,804,3940
4040,958,3600
4227,1133,3166
4274,1463,2579
3882,2009,1843
3929,1830,1596
3817,1775,1195
3544,1813,623
2999,1522,-176
2175,1165,-766
1459,816,-1176
905,699,-1311
373,801,-1440
-361,958,-1516
-990,1010,-1496
-1178,1140,-1451
-1766,1041,-1289
-2126,824,-1041
-2454,662,-795
-2681,585,-430
-2792,175,-257
-2902,177,352
-2993,256,868
-3002,469,1171
-3002,469,1171
-2935,521,1422
-2888,460,1449
-2733,242,1773
-2140,123,2800
-1439,99,3362
-842,194,3803
-180,328,4134
688,391,4437
1603,404,4533
2407,548,4521
3149,535,4343
3848,538,3914
4199,520,3469
4448,608,2925
4516,737,2316
4406,833,1930
4204,1095,1383
3945,1261,962
3565,1362,372
2903,1134,-314
2372,465,-755
1661,148,-999
1316,234,-1157
816,488,-1283
