phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-3100,1130,1392,16003,-163,3008,2.4834724534306716,-167.8240012748087,1.3681970203709362
1,-3100,1130,1392,16310,-265,4545,1.98677796274454,-162.61213442719594,1.0945576162967507
1,-3100,1130,1392,16215,97,2193,1.98677796274454,-165.06138186354795,1.0945576162967507
1,-3100,1130,1392,16497,-115,2557,1.98677796274454,-163.24656646629967,1.0945576162967507
1,-3197,1088,1434,16177,9,3263,1.98677796274454,-162.49150350617845,1.0945576162967507
1,-3197,1088,1434,16319,465,3673,1.98677796274454,-163.87000486518806,1.0945576162967507
1,-3197,1088,1434,16044,-55,3930,1.7384307174014708,-164.24872356619153,0.9577379142596558
1,-3197,1088,1434,15986,148,4117,1.7384307174014708,-163.37437223542506,0.9577379142596558
1,-3197,1088,1434,16082,350,4120,1.7384307174014708,-163.50771766093982,0.9577379142596558
1,-3197,1088,1434,15921,-6,3988,1.7384307174014708,-164.3316559151772,0.9577379142596558
1,-3197,1088,1434,16058,79,3935,1.7384307174014708,-164.2159184047339,0.9577379142596558
1,-3197,1088,1434,16011,119,4033,1.7384307174014708,-164.10460989814098,0.9577379142596558
1,-3172,1128,1382,15728,15,5803,1.7384307174014708,-165.89905078274103,0.9577379142596558
1,-3172,1128,1382,15894,-36,4358,1.7384307174014708,-163.72831277526697,0.9577379142596558
1,-3172,1128,1382,15684,71,5453,1.4900834720584015,-164.98933721448824,0.820918212222561
1,-3172,1128,1382,15763,136,4768,1.2417362267153322,-160.79035501580773,0.6840985101854662
1,-3172,1128,1382,15720,-162,4369,1.2417362267153322,-164.91479737345597,0.6840985101854662
1,-3172,1128,1382,15578,-656,7870,0.4966944906861315,-172.3978271735954,0.2736394040741857
1,-3172,1128,1382,15390,-162,5299,0.2483472453430693,-157.06278855678042,0.1368197020370948
1,-2860,1181,1662,15928,-236,8228,-0.4966944906861315,-168.32479394195173,-0.2736394040741857
1,-2860,1181,1662,15617,81,5638,-1.7384307174014637,-162.6735001608551,-0.9577379142596518
1,-2860,1181,1662,15331,-425,8447,-3.228514189459858,-165.18374382793317,-1.7786561264822087
1,-2860,1181,1662,15372,184,6901,-4.221903170832121,-160.28963827833118,-2.32593493463058
1,-2860,1181,1662,15478,-165,6295,-5.960333888233592,-161.57327001897175,-3.2836728488902356
1,-2860,1181,1662,15413,-604,4977,-6.953722869605862,-159.0489804524122,-3.8309516570386113
1,-2860,1181,1662,15502,-259,3299,-7.947111850978125,-164.89825094493966,-4.378230465186983
1,-2968,927,1599,15916,-55,2548,-8.692153587007326,-172.11937196765308,-4.788689571298264
1,-2968,927,1599,15554,-76,2232,-9.188848077693457,-172.75152981096147,-5.0623289753724485
1,-2968,927,1599,15974,-278,2697,-9.437195323036523,-178.60341571319842,-5.199148677409541
1,-2968,927,1599,16021,-340,-526,-9.437195323036523,-172.76808267780447,-5.199148677409541
1,-2968,927,1599,16394,-73,1663,-9.933889813722654,-176.3539720456397,-5.472788081483727
