raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z
-2115,285,-1109,2922,6176,18224
-1881,546,-1341,-694,6365,16760
-1690,619,-1433,-571,1867,21423
-1347,547,-1460,-3974,7265,21574
-1216,554,-1490,-961,6521,15115
-1041,660,-1538,775,1170,18603
-1014,700,-1507,2918,2027,16325
-1290,817,-1470,1404,-571,13680
-1314,897,-974,-788,1689,12473
-1596,805,-1334,-210,3073,16826
-1328,1092,-1441,-342,3894,21208
-1661,1277,-1261,2539,-327,14753
-1639,1308,-1240,2488,-1708,15976
-1623,1271,-1184,2054,-522,17120
-1625,1264,-1254,1977,-945,16550
-1599,1282,-1229,2005,-928,16844
-1586,1285,-1256,2032,-973,16832
-1619,1310,-1242,1873,-1171,16834
-1592,1291,-1235,2022,-947,16817
-1585,1310,-1261,2015,-1112,16827
-1357,1448,-931,1927,-1015,16820
-1686,1295,-1212,1979,-1112,16770
