phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
1,-2485,448,-1033,15748,29,4400,1.4210854715202004e-14,11.477949931971489,7.553817368475852e-15
1,-2485,448,-1033,15787,503,5392,1.4210854715202004e-14,13.40819108430207,7.553817368475852e-15
1,-2485,448,-1033,15952,-113,4248,-0.24834724534305508,13.745842219664945,-0.13681970203708724
1,-2473,435,-1029,15752,614,4309,-0.49669449068612437,10.348422744266609,-0.2736394040741821
1,-2473,435,-1029,15857,521,5052,-0.49669449068612437,11.84080978814412,-0.2736394040741821
1,-2473,435,-1029,15731,-238,5202,-0.49669449068612437,16.715338366963007,-0.2736394040741821
1,-2473,435,-1029,15629,51,5543,-0.24834724534305508,15.708811869335339,-0.13681970203708724
1,-2473,435,-1029,15495,231,6544,-0.7450417360291937,16.80292773131927,-0.41045910611127684
1,-2473,435,-1029,15574,-266,5575,-0.993388981372263,17.807247280819134,-0.5472788081483717
1,-2473,435,-1029,16188,475,7263,-1.7384307174014708,16.09584323829633,-0.9577379142596563
1,-2324,456,-1133,15480,486,6083,-2.4834724534306787,12.109873444468262,-1.3681970203709406
1,-2324,456,-1133,15910,-274,5866,-3.725208680146011,15.309891619032738,-2.0522955305564063
1,-2324,456,-1133,15586,90,5406,-4.470250416175205,9.753260971431102,-2.4627546366676834
1,-2324,456,-1133,15948,186,5578,-5.4636393975474675,10.257562534200435,-3.0100334448160546
1,-2324,456,-1133,15407,201,5727,-6.208681133576661,11.096270185222268,-3.4204925509273307
1,-2324,456,-1133,15894,-274,3977,-6.953722869605855,11.610892554247064,-3.8309516570386073
1,-2324,456,-1133,15962,-164,3926,-7.450417360291993,9.578384140407072,-4.104591061112797
1,-2651,535,-918,15522,870,4231,-7.4504173602920005,6.20914572172878,-4.1045910611128
1,-2651,535,-918,16018,949,3784,-7.202070114948931,4.443200159448514,-3.9677713590757056
1,-2651,535,-918,15975,248,2792,-6.7053756242628,7.967003128657337,-3.69413195500152
1,-2651,535,-918,16814,-130,1228,-6.7053756242628,8.999358238803751,-3.69413195500152
1,-2651,535,-918,15623,-24,3273,-6.7053756242628,6.8260170232859485,-3.69413195500152
1,-2651,535,-918,16996,616,539,-6.4570283789197305,5.973959776185849,-3.557312252964425
1,-2651,535,-918,16336,399,3216,-6.208681133576668,8.967065234462225,-3.4204925509273343
1,-2506,635,-540,16048,74,3934,-5.960333888233599,5.662671589969903,-3.28367284889024
1,-2506,635,-540,16042,304,3709,-5.960333888233599,2.9882290230400828,-3.28367284889024
1,-2506,635,-540,15755,133,3657,-5.71198664289053,5.4530078505210575,-3.1468531468531453
1,-2506,635,-540,16105,-5,4643,-5.215292152204398,6.549806436443021,-2.8732137427789595
1,-2506,635,-540,16309,444,2123,-5.215292152204398,1.9370984081558118,-2.8732137427789595
1,-2506,635,-540,15937,128,4233,-4.718597661518267,4.712109319847135,-2.5995743387047736
1,-2506,635,-540,15922,39,3902,-4.718597661518267,7.638207632701078,-2.5995743387047736
1,-2567,547,-905,16161,28,5369,-4.718597661518267,8.62306893114146,-2.5995743387047736
1,-2567,547,-905,16183,83,3871,-3.973555925489066,8.947836843990226,-2.189115232593493
1,-2567,547,-905,16214,424,4187,-3.7252086801459967,10.631625381208254,-2.0522955305563984
