-269,1273,-1568
-402,1558,-1517
-374,1886,-1449
-581,2241,-1215
-587,2453,-1082
-373,2987,-584
185,3591,760
1078,3403,2267
1842,2821,3302
2441,1905,4065
3317,1130,4599
3487,200,4138
3796,-239,3893
3898,-129,3728
4078,656,3615
4011,1422,3173
3950,1861,2423
3837,2042,1768
3631,2063,1113
3179,2037,369
2818,1941,-185
2817,2081,-90
2352,1849,-550
2224,1856,-635
2164,1815,-745
2002,1869,-782
1991,1855,-727
1951,1900,-737
1927,1870,-813
2133,2003,-631
2299,1838,-576
2651,1561,-402
2752,1570,-366
2994,1785,75
2697,1614,-336
2683,1615,-369
2649,1606,-449
2628,1631,-375
2639,1645,-421
2685,1657,-389
2742,1615,-325
2951,1501,-157
3049,1267,-195
3194,1104,-131
3202,970,-127
3488,964,204
3128,561,-338
2999,135,-345
3012,-277,-268
2899,-768,-139
2862,-1090,195
2615,-1455,266
2604,-1625,499
2587,-1877,893
2811,-1973,1392
2743,-2041,1652
2792,-2022,2017
2899,-1938,2813
2404,-1934,3119
2309,-1466,3751
2075,-882,4191
1755,-316,4418
1585,246,4574
1405,644,4559
1187,867,4500
1126,1091,4422
989,1425,4302
1260,2187,4047
1638,2770,3390
2116,3109,3473
2098,3070,2770
2206,3174,2485
2410,3165,2318
2485,3110,2263
2551,3102,2032
2666,3033,2013
2683,3007,1747
2674,3024,1539
2632,3007,1461
2690,2972,1235
2576,2959,1047
2784,3129,1281
2380,2974,731
2094,2889,256
2019,2787,-32
1866,2553,-391
1873,2368,-495
1840,2189,-653
1780,2064,-792
1699,1926,-855
1706,1472,-1041
1775,1023,-1150
1636,454,-1254
1925,-68,-806
1692,-896,-938
1801,-1606,-451
1954,-2185,186
1956,-2583,1097
1983,-2655,1713
2037,-2621,2343
2057,-2401,2949
1944,-2109,3460
1891,-1582,4008
1697,-1080,4218
1193,-382,4384
1193,-382,4384
860,632,4618
-32,902,4000
-558,1560,3447
-1085,1746,3086
-1341,2062,2604
-1549,2326,2058
-1783,2372,1622
-1970,2537,1133
-1959,2583,970
-1946,2621,989
-1974,2718,916
-1914,2812,492
-1538,2956,556
-1430,2896,-104
-1417,2810,-455
-1339,2671,-673
-1162,2619,-819
-928,2532,-1012
-504,2436,-1108
-7,2395,-1160
362,2392,-1175
532,2325,-1139
704,2238,-1147
1018,2131,-938
834,1374,-1491
1038,624,-1496
1378,124,-1321
1713,-527,-1080
1972,-1232,-620
2121,-1855,-12
2263,-2269,679
2422,-2449,1504
2488,-2415,2493
2199,-2075,3393
1826,-1350,4049
1689,-601,4661
1063,-245,4338
574,330,4285
22,964,4050
-356,1452,3755
-720,1789,3384
-976,2077,3136
-885,2155,3122
-950,2377,2948
-1025,2500,2785
-1019,2739,2524
-969,2937,2283
-664,3259,2229
-981,3248,1543
-1286,3199,1145
-1613,3047,441
-1909,2512,-485
-2094,1894,-956
-2058,1023,-1263
-1797,383,-1369
-1688,74,-1317
-1610,-307,-1165
-1458,-446,-1196
-1018,-697,-1210
-326,-609,-842
-492,-821,-1237
-405,-925,-1139
-355,-1297,-839
-264,-1594,-626
-90,-2093,197
214,-2370,1038
534,-2488,1571
1247,-2452,2187
1506,-2296,2841
1535,-1723,3611
1517,-1207,4040
1808,-510,4703
1624,-113,4459
1623,485,4477
1448,1306,4284
1080,2171,3916
908,2865,3329
1042,3268,2582
1124,3489,1901
1269,3491,1471
1303,3500,1212
1356,3460,1018
1560,3383,912
1919,3432,1019
1671,3242,441
1656,3234,473
1478,3160,164
1251,2978,-328
955,2987,-361
752,2872,-610
996,2471,-951
1676,1618,-1159
1956,999,-1031
2196,570,-990
2386,187,-802
2958,-61,-201
2972,-473,-239
3251,-773,136
3392,-923,383
3365,-827,447
3486,-810,510
3578,-598,448
3553,-659,517
3554,-813,596
3572,-1265,1067
3465,-1547,1310
3652,-1471,1630
4029,-1384,2498
3867,-1361,2640
3841,-1153,3205
3752,-794,3642
3602,-570,3843
3530,-197,4003
3288,142,4200
3024,503,4368
2724,1034,4329
2536,1440,4204
2529,1525,4179
2657,1572,4152
3133,1769,4380
3125,1645,3947
3364,1670,3705
3533,1799,3337
3591,2001,3150
3530,2217,2823
3458,2360,2561
3450,2400,2408
3241,2625,2203
3028,2786,1801
2761,2935,1325
2922,3015,1137
2506,2638,311
2538,2307,-166
2525,1850,-445
2635,1448,-599
2671,1050,-678
2873,535,-527
3058,-21,-372
3394,-662,249
3615,-1145,984
2926,-1460,532
2867,-1762,928
3423,-1647,1974
3381,-1688,2553
3381,-1688,2553
3485,-1128,3547
3370,-663,3918
3309,-606,4050
3455,-349,4042
3646,-315,3923
3640,-619,3819
3569,-707,3885
3420,-571,3973
3245,-358,4190
3171,-66,4310
3349,345,4655
3006,415,4246
3102,551,4265
2823,915,4343
2455,1505,4165
