phase,x,y,alpha,ref_alpha,dE_I
3,-0.12417350465849462,-0.00014826039653970113,20.506379556432073,11.2,-0.001773907209407066
3,-0.12417350465849462,-0.00014826039653970113,19.50022872418467,11.2,-0.003547814418814132
3,-0.12417350465849462,-0.00014826039653970113,18.541181030749417,11.2,-0.005321721628221198
3,-0.24834630123956464,-0.000593040740737294,17.69438537290477,11.2,-0.00886952593164355
3,-0.49668693788395823,-0.0023721494361299555,16.92404604711279,11.2,-0.015965053615700095
3,-1.241649370730686,-0.013046497258733858,16.380650319432245,11.2,-0.03370290176899561
3,-2.1105863525400763,-0.03483837292537375,16.08317104442609,11.2,-0.06385413537671099
3,-3.3515213586939847,-0.07930683350268312,16.021232367813017,11.2,-0.1117330119294822
3,-4.964200052092798,-0.15059677186207557,16.25306239680676,11.2,-0.18265015553080788
3,-5.336274565890809,-0.1688255223633879,16.635222056697707,11.2,-0.258882649329248
3,-7.5680209757837265,-0.29152301385873647,17.229270019086677,11.2,-0.36699723469758694
3,-9.055449942232787,-0.38042646412864195,17.8344827793246,11.2,-0.4963608053009125
3,-10.790529459672161,-0.4882906516993846,18.019973070239384,11.2,-0.6505112261533719
3,-11.657871090613925,-0.5453299014392228,18.221132940404186,11.2,-0.8170522417335708
3,-12.40136408887551,-0.5933329728642185,18.150204197899193,11.2,-0.9942145858603638
3,-12.897173273147313,-0.6229674281232824,17.921329593547235,11.2,-1.1784599183338968
3,-13.021151399508037,-0.6299320117004135,17.79919292522623,11.2,-1.3644763668982973
3,-13.145145803478474,-0.63660052160403,17.498317593692512,11.2,-1.552264164090847
3,-13.26915577800249,-0.6429729198081187,17.301398400603166,11.2,-1.7418235323480253
3,-13.393180615935162,-0.6490491699752228,17.179439572093887,11.2,-1.933154684004242
3,-13.393180615935162,-0.6490491699752228,16.928058787001568,11.2,-2.1244858356604586
3,-13.517219610046808,-0.6548292374565927,16.83991039173228,11.2,-2.3175889729468415
3,-13.517219610046808,-0.6548292374565927,16.68505129929989,11.2,-2.5106921102332245
3,-13.517219610046808,-0.6548292374565927,16.645446894372625,11.2,-2.7037952475196074
3,-13.517219610046808,-0.6548292374565927,16.58911180212153,11.2,-2.8968983848059904
3,-13.517219610046808,-0.6548292374565927,16.60462983337586,11.2,-3.0900015220923733
3,-13.517219610046808,-0.6548292374565927,16.633440053395834,11.2,-3.2831046593787563
3,-13.517219610046808,-0.6548292374565927,16.724840929845822,11.2,-3.4762077966651392
3,-13.517219610046808,-0.6548292374565927,16.837887681873887,11.2,-3.669310933951522
3,-13.517219610046808,-0.6548292374565927,16.994748718747065,11.2,-3.862414071237905
3,-13.517219610046808,-0.6548292374565927,17.18927474454565,11.2,-4.0555172085242885
3,-13.517219610046808,-0.6548292374565927,17.41851841088036,11.2,-4.2486203458106715
3,-13.517219610046808,-0.6548292374565927,17.700112751670527,11.2,-4.4417234830970544
3,-13.517219610046808,-0.6548292374565927,17.948032865508306,11.2,-4.634826620383437
3,-13.020936219144641,-0.6346714282468404,18.210226157262873,11.2,-4.820839994942647
3,-12.524519741141997,-0.6180693646936717,18.29974436358815,11.2,-4.99976170553039
3,-11.779696789421656,-0.6002799516275676,18.19561703688443,11.2,-5.168043088236414
