91.604,89.487,87.898,89.417,89.524,89.624
91.605,89.487,87.913,89.406,89.411,89.297
91.603,89.486,87.927,89.415,89.461,89.513
91.601,89.483,87.939,89.406,89.4,89.341
91.603,89.485,87.958,89.425,89.49,89.578
91.6,89.482,87.967,89.401,89.351,89.215
91.6,89.482,87.984,89.422,89.478,89.604
91.603,89.485,88.002,89.427,89.464,89.448
91.601,89.483,88.015,89.432,89.481,89.5
91.597,89.479,88.025,89.437,89.498,89.519
91.598,89.48,88.04,89.429,89.419,89.338
91.598,89.48,88.054,89.434,89.45,89.482
91.596,89.477,88.064,89.416,89.36,89.273
91.597,89.478,88.079,89.425,89.43,89.498
91.598,89.478,88.093,89.42,89.4,89.37
91.597,89.478,88.107,89.431,89.469,89.538
91.598,89.479,88.121,89.434,89.46,89.45
91.598,89.479,88.135,89.433,89.441,89.422
91.596,89.477,88.145,89.43,89.432,89.424
91.597,89.477,88.159,89.43,89.426,89.418
91.597,89.478,88.173,89.437,89.464,89.502
91.596,89.476,88.183,89.431,89.427,89.391
91.598,89.479,88.202,89.474,89.635,89.842
91.589,89.468,88.2,89.406,89.249,88.871
91.592,89.473,88.22,89.459,89.581,89.91
91.597,89.477,88.237,89.458,89.498,89.41
91.597,89.477,88.248,89.454,89.455,89.412
91.598,89.479,88.262,89.45,89.429,89.402
91.601,89.482,88.277,89.463,89.492,89.553
91.601,89.481,88.287,89.447,89.4,89.308
