acc,lpf_acc,gyro,control_angle
89543.62686532694,89532.17374856073,1.3105400000000018,89580.8651827663
89513.26145143688,89531.17722274712,1.3105400000000018,89581.66573776612
89503.06771704697,89529.81627343994,-1.7254599999999982,89579.43903772286
89556.74725014252,89535.15508282305,-0.20745999999999828,89578.79081277385
89486.02736901918,89522.98709401464,-0.7134599999999983,89577.52645018625
89512.6896489249,89519.91479734902,-1.2194599999999982,89575.74306825789
89499.32595136798,89521.33533818703,-2.7374599999999982,89572.48890555717
89499.50230626228,89515.99150030059,-0.20745999999999828,89571.7185461046
89529.42170133373,89517.00622604742,-1.7254599999999982,89569.46321750402
89539.99896494347,89518.36692258046,-0.7134599999999983,89568.24592915479
89536.69329320974,89517.67356536875,-2.2314599999999984,89565.53106011693
89580.34448001237,89524.3818682263,-1.7254599999999982,89563.41136279803
89479.24346889473,89521.99944341107,-0.7134599999999983,89562.29091820416
89512.40324394424,89517.56504279125,-0.7134599999999983,89561.13733405004
89445.98376481482,89513.56068237081,-0.7134599999999983,89559.95524213325
89499.59043716225,89512.25076119453,-0.20745999999999828,89559.27281192386
89546.82546883984,89517.00071294172,0.29854000000000175,89559.14564553404
89516.42189806471,89518.69267212196,-1.2194599999999982,89557.53385039992
89560.08189407787,89521.75869139638,1.3105400000000018,89558.4735334099
89580.49220664705,89525.80801556674,1.8165400000000018,89559.94525283146
89425.7253714569,89514.71122339145,-1.7254599999999982,89557.78470713705
89476.3121720176,89504.30799259199,0.29854000000000175,89557.5454945916
89563.85220604196,89512.76886630671,-1.7254599999999982,89555.38952290875
89573.74977912237,89518.90351982453,-0.7134599999999983,89554.3183374779
89529.91881366435,89527.29702470948,0.29854000000000175,89554.34367895023
89499.70789679451,89527.30877067271,-0.7134599999999983,89553.36700446745
89570.08819134864,89529.63504292359,-1.2194599999999982,89551.92241945202
89493.0477637167,89527.29762948878,-1.7254599999999982,89549.96796615238
89496.31852322836,89520.92129240384,-0.20745999999999828,89549.47211401489
89499.20831242703,89512.79290298183,-0.20745999999999828,89548.89993650456
89563.64747938453,89526.5851137746,1.8165400000000018,89550.47516287726
89441.90380450622,89523.14427702346,-2.7374599999999982,89547.49176861873
89570.31524528784,89523.79058094804,-1.7254599999999982,89545.54655134202
89486.6000430151,89515.07560733732,0.8045400000000017,89546.03833650197
89479.2128912213,89510.005015093,0.8045400000000017,89546.47449788787
89546.23972107875,89514.65819752144,-1.7254599999999982,89544.44812948421
89475.3888696554,89505.18826535212,-0.7134599999999983,89543.3492054429
89469.25166555333,89502.80865553577,-2.2314599999999984,89540.73465454383
89550.07914472042,89508.18471768498,-2.2314599999999984,89538.20000977525
89472.70569551886,89505.53445599417,1.3105400000000018,89539.17078883744
89472.64379116497,89496.43408717221,-0.20745999999999828,89538.53803642078
89586.57899096525,89510.90160581812,-0.20745999999999828,89538.05628671475
89486.08771060641,89502.47885234997,-0.7134599999999983,89536.9941869711
89495.578476011,89503.37669564955,-0.20745999999999828,89536.45262665788
89590.15957990546,89514.47136451797,-1.7254599999999982,89534.52460863646
90423.29973919329,89602.17736632943,1.8165400000000018,89536.99951081339
89128.28822398896,89567.46730176278,2.8285400000000016,89540.10444332288
91666.73028760051,89787.2151639675,6.370540000000002,89548.88238512933
91996.89484630917,90031.89673412638,-5.267459999999998,89548.4977432193
88251.41917416877,89909.76808199137,-15.387459999999999,89536.87686120703
88317.55804939655,89794.25950781451,-0.7134599999999983,89538.74436227311
89429.36488847024,89778.53809756502,-17.411459999999998,89523.90495422602
89705.74184412966,89800.50351091733,-11.84546,89514.94393439294
90060.84895746781,89857.03055906303,-4.761459999999999,89513.65095523965
90227.13265494286,89920.72786656677,-1.7254599999999982,89516.01351895291
90452.7963475505,89923.67752740248,-6.2794599999999985,89513.8734936374
91012.6790229499,90112.11660729858,-21.96546,89498.110119374
91353.32008772595,90080.77558731112,-80.15546,89424.58286865338
91287.47370350889,90009.83347303109,-203.11345999999998,89229.35304929716
91211.37533877378,90305.8290894916,-377.17746,88866.7121242991
91370.37890174378,90611.11117472632,-531.50746,88357.96372940337
90744.15643791534,90742.59032967083,-619.55146,87768.45405000605
89276.93434340904,90699.70957959877,-697.9814600000001,87106.76495990198
88794.02282624468,90573.02696647645,-790.57946,86358.75391456773
88298.11893347236,90380.1255943294,-861.4194600000001,85546.16236596534
87528.87936208438,90087.73389578279,-929.22346,84671.64685586352
86985.69983448193,89685.035976936,-1014.73746,83717.19066167425
86383.72537725241,89188.07650588863,-1110.3714599999998,82672.6317747164
85736.8334503321,88633.01248057096,-1250.02746,81494.70839637495
84862.77631245548,87998.15257793912,-1358.31146,80215.0144927906
83034.23420139113,87164.53810790386,-1460.52346,78838.59150354173
81154.78557915283,86205.60102202762,-1534.3994599999999,77393.20613332659
78838.34084340492,85161.7416720272,-1591.57746,75895.22980331359
77221.66364784674,84004.50575418741,-1628.00946,74364.59319742233
75497.98538442673,82724.49239928286,-1668.48946,72796.38762404094
73615.73856248819,81333.17831932325,-1676.58546,71221.93592559377
71798.71021329104,79814.47935720415,-1677.59746,69647.03987450986
70342.76138255259,78210.38295773417,-1672.03146,68077.36215994212
68698.86840225532,76506.5864529265,-1676.58546,66501.83479747197
66086.4388415591,74628.95270583685,-1665.45346,64934.307051155614
62579.10408398569,72583.4396940963,-1604.73346,63422.11225218502
