phase,x,y,theta,angle,dE.I
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.298321594409735,-9.264169661118625
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.241718521078424,-9.416739332658532
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.202680944852546,-9.569309004198438
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.234035057578627,-9.723652582947752
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.22342053642525,-9.877996161697066
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.194849201283748,-10.03233974044638
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.126172669905307,-10.186683319195694
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.148249935068078,-10.341026897945008
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.135572009605108,-10.495370476694323
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.141248142082654,-10.649714055443637
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.166707568325748,-10.80405763419295
1,-10.804050512451933,-0.17449039718025044,-0.13681970203709312,9.127920428548844,-10.958401212942265
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.103927439101536,-11.110970884482171
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.106013362678421,-11.263540556022077
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.166177380378366,-11.416110227561983
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.165483124364632,-11.56867989910189
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.142828250762834,-11.721249570641795
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.192417762406674,-11.873819242181701
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.195611236530144,-12.026388913721608
1,-10.679877007793438,-0.17463865757679015,6.957463365701444e-16,9.22529171458934,-12.178958585261514
1,-10.555703503134943,-0.17449039718025044,0.1368197020370945,9.247928901966796,-12.329754349592013
1,-10.555703503134943,-0.17449039718025044,0.1368197020370945,9.25066425777723,-12.480550113922513
1,-10.555703503134943,-0.17449039718025044,0.1368197020370945,9.244512059260959,-12.631345878253013
1,-10.431530706553872,-0.17404561683605285,0.2736394040741883,9.316613694267456,-12.780367745489498
